date,pos_sum,pos_mean,net_pos,running_pos_avg,geom_pos_avg,sup_sum,sup_mean,net_sup,running_sup_avg,geom_sup_avg,obj_sum,obj_mean,net_obj,running_obj_avg,geom_obj_avg,polls
2011-02-24,7.38668913113,0.615557427594,1.38668913113,0.696820948848,1.05183561277,5.11880791618,0.426567326348,-0.881192083824,0.388462222422,0.683112912966,10.7834473073,0.898620608944,4.78344730733,0.851225092206,1.45342653984,47.3
2011-02-25,7.29592266436,0.561224820335,0.795922664359,0.661817653376,0.973779781648,5.18535173833,0.398873210641,-1.31464826167,0.394337356543,0.657208264979,11.7051431974,0.900395630572,5.20514319744,0.847970652403,1.45606886136,47.3
2011-02-26,6.32963897387,0.791204871733,2.32963897387,0.66097644297,1.18126529095,2.86587274488,0.35823409311,-1.13412725512,0.400408081934,0.611878768506,7.74604429824,0.96825553728,3.74604429824,0.921372519361,1.52650198634,47.3
2011-02-27,5.02357452917,0.627946816146,1.02357452917,0.673036009562,1.06510778163,4.03326379586,0.504157974483,0.033263795863,0.43239332844,0.746307998849,7.36551123029,0.920688903786,3.36551123029,0.927874677116,1.49792322982,47.3
2011-02-28,1.62468468787,0.541561562624,0.124684687872,0.627499099686,0.95760326712,0.61205490513,0.20401830171,-0.88794509487,0.378370181258,0.477718735205,2.60021418003,0.866738060011,1.10021418003,0.910939748119,1.44117959596,47.3
2011-03-01,5.38793172283,0.673491465353,1.38793172283,0.639085907238,1.06047347336,3.09930296734,0.387412870918,-0.900697032657,0.370539290172,0.599653870939,6.17846411131,0.772308013914,2.17846411131,0.885677229113,1.3334408761,47.3
2011-03-02,5.79129190702,0.723911488378,1.79129190702,0.671623240847,1.13076013598,4.29212238419,0.536515298023,0.292122384187,0.398067707649,0.768774215428,6.07727032445,0.759658790556,2.07727032445,0.857529861109,1.29191402013,47.6
2011-03-03,7.48968274211,0.62414022851,1.48968274211,0.638210312202,1.05091164436,4.81521603998,0.401268003332,-1.18478396002,0.406674489693,0.67720088326,10.506286868,0.875523905667,4.50628686801,0.838983534787,1.39154361401,47.6
2011-03-04,8.6585275997,0.721543966642,2.65852759971,0.656929742301,1.1325828306,5.29143818712,0.44095318226,-0.708561812875,0.394033531249,0.702411692842,10.7290210631,0.894085088592,4.7290210631,0.833662771748,1.43034840539,47.6
2011-03-05,5.11151903897,0.730217005568,1.61151903898,0.69466083089,1.15978249386,2.60140477264,0.371629253234,-0.898595227364,0.427555721553,0.638736846572,6.8265754357,0.975225062243,3.3265754357,0.855360172194,1.52360642055,47.6
2011-03-06,2.86331100241,0.572662200481,0.363311002406,0.674494977916,1.0123807741,2.12703983424,0.425407966848,-0.372960165761,0.435154740739,0.67794631375,4.96150538257,0.992301076513,2.46150538257,0.899358784714,1.56664013,47.6
2011-03-07,5.16880764943,0.646100956179,1.16880764943,0.658932871476,1.05187052727,3.79787186495,0.474733983119,-0.202128135048,0.422798477759,0.734765082372,6.23985407529,0.779981759411,2.23985407528,0.903423378485,1.37081374691,47.6
2011-03-08,7.36125672146,0.669205156496,1.86125672146,0.667945857073,1.07925923609,5.15224882627,0.468386256933,-0.347751173735,0.436222128479,0.743634477602,10.1782425816,0.925294780142,4.67824258156,0.91337755338,1.47205708943,47.6
