date,pos_sum,pos_mean,net_pos_sums,polls,running_pos_avg
2012-07-11,3.42036872347,0.285030726956,-2.57963127653,46.5,-2.11448168597
2012-07-12,4.56233890407,0.350949146467,-1.93766109593,46.9,-2.39502211869
2012-07-13,2.33317677196,0.233317677196,-2.66682322804,46.9,-2.68155332507
2012-07-14,0.952230616825,0.476115308412,-0.0477693831751,47.0,-2.31472720403
2012-07-15,4.33495208586,0.866990417172,1.83495208586,46.8,-1.07938657956
2012-07-16,4.01532263265,0.446146959183,-0.484677367353,46.6,-0.660395797728
2012-07-17,5.68948266699,0.632164740777,1.18948266699,46.6,-0.0349670451429
2012-07-18,4.43873754848,0.369894795706,-1.56126245152,46.3,0.18614511016
2012-07-19,3.64613672864,0.45576709108,-0.353863271359,46.2,0.124926332523
2012-07-20,6.5498390092,0.545819917434,0.549839009204,46.6,-0.132096282808
2012-07-21,0.697752185297,0.139550437059,-1.8022478147,46.4,-0.395610372278
2012-07-22,0.869814551408,0.289938183803,-0.630185448592,46.0,-0.759543995395
2012-07-23,5.93322513022,0.539384102747,0.433225130217,45.9,-0.360646479047
2012-07-24,9.97816314169,0.55434239676,0.978163141687,46.4,-0.0942411964374
2012-07-25,6.89009282117,0.574174401764,0.890092821169,46.3,-0.0261904340443
2012-07-26,9.24204677594,0.543649810349,0.742046775939,46.4,0.482668484084
2012-07-27,5.47695916614,0.49790537874,-0.0230408338564,46.4,0.604097407031
2012-07-28,5.36776088559,0.596417876177,0.867760885591,46.4,0.691004558106
2012-07-29,4.02608970135,0.503261212668,0.026089701345,46.6,0.500589870038
2012-07-30,10.1418160805,0.724415434321,3.14181608049,46.9,0.950934521902
2012-07-31,8.72567697931,0.623262641379,1.72567697931,47.0,1.14766056258
2012-08-01,7.16936409092,0.421727299466,-1.33063590908,47.0,0.886141547532
2012-08-02,6.81636460426,0.45442430695,-0.683635395744,47.4,0.575862291265
2012-08-03,8.39849267497,0.419924633749,-1.60150732503,47.3,0.25034288599
2012-08-04,5.29228650972,0.481116955429,-0.20771349028,47.4,-0.419563028165
2012-08-05,2.40644968983,0.240644968983,-2.59355031017,47.4,-1.28340848606
2012-08-06,3.7412398158,0.6235399693,0.741239815798,47.7,-0.869033341085
2012-08-07,6.60872168842,0.550726807369,0.608721688425,47.6,-0.610561924251
2012-08-08,5.68765803043,0.437512156187,-0.812341969573,47.8,-0.45272885316
2012-08-09,4.96847145242,0.451679222947,-0.53152854758,48.4,-0.51749186462
2012-08-10,2.09757860769,0.419515721538,-0.402421392312,48.3,-0.0792660810485
